rep001_seed2026	MGYG000000574,MGYG000001979,MGYG000003308,Haemophilus_D parainfluenzae_J,Enorma massiliensis,Lactobacillus gallinarum,Bacteroides sp900766195,MGYG000003980,Muribaculum sp001701195,Alistipes senegalensis,CAG-762 sp900551315,QALS01 sp900555925,CAG-1427 sp000435675
rep002_seed2027	Dialister sp900543165,UMGS1623 sp900553525,CAG-873 sp900550395,MGYG000000795,Paramuribaculum sp900760855,RC9 sp001915575,MGYG000003050,Sutterella seckii_A,MGYG000002229,Anaerotignum faecicola,F0040 sp900095835,Ruminococcus_E sp003526955,Phocea massiliensis
rep003_seed2028	MGYG000001642,Weissella confusa,MGYG000004197,Ruminococcus_C callidus,Marvinbryantia sp014385005,MGYG000003822,MGYG000000557,Prevotella melaninogenica,Blautia_A obeum,F0040 sp900095835,MGYG000002610,Collinsella sp900758845,Phocea massiliensis
rep004_seed2029	UMGS1322 sp900550765,Enterobacter mori,MGYG000000761,Phocaeicola coprocola,UBA1259 sp003523255,MGYG000003509,Muricomes contortus_B,MGYG000001979,Limosilactobacillus vaginalis_A,Anaerococcus jeddahensis,Pseudomonas aeruginosa,Moellerella wisconsensis,Bacteroides sp902362375
rep005_seed2030	MGYG000004560,Collinsella sp900761155,Collinsella sp003487125,Collinsella sp900543605,Collinsella sp900552145,Faecalibacterium prausnitzii_M,Ruminiclostridium_E sp900556525,MGYG000004590,UMGS1002 sp900547565,Peptostreptococcus russellii_A,Eubacterium_R sp002493325,MGYG000004718,CAG-269 sp900554565
rep006_seed2031	Bariatricus comes,UBA4855 sp900540395,CAG-103 sp900757655,Clostridium_P perfringens,Morganella morganii_A,Terrisporobacter sp902363255,MGYG000000677,Bacteroides graminisolvens,Gabonibacter massiliensis,MGYG000000727,MGYG000000821,Aneurinibacillus aneurinilyticus,Ruminococcus_E sp003438075
rep007_seed2032	UMGS1696 sp900554225,Duodenibacillus sp003472385,Catenibacterium sp900764725,Blautia hominis,Olsenella_E sp003609875,MGYG000000361,MGYG000004470,Catenibacterium sp900764565,Collinsella sp900541475,Collinsella aerofaciens_J,MGYG000003509,MGYG000004203,CAG-354 sp900555085
rep008_seed2033	UMGS1279 sp900761625,CAG-279 sp900541555,MGYG000002654,Lactobacillus apis,MGYG000004711,MGYG000004465,MGYG000004177,UBA1191 sp900545775,MGYG000002099,MGYG000002828,Porphyromonas_A sp900541275,MGYG000000210,Fusobacterium_C gonidiaformans
rep009_seed2034	Veillonella_A seminalis,MGYG000001197,Arabia massiliensis,Providencia rettgeri,Alistipes sp900761235,Eubacterium_R sp900539325,MGYG000001582,MGYG000003840,MGYG000004590,MGYG000004247,Prevotella sp900765465,Lacrimispora sp902363835,Clostridium sp000435835
rep010_seed2035	MGYG000002223,Acidaminococcus fermentans,Agathobacter sp900543445,Dialister sp900543165,Megamonas sp900554895,RC9 sp000434935,Campylobacter_A concisus_I,Coprococcus sp900761435,Prevotella sp900546575,MGYG000001826,CAG-269 sp003525075,Prevotella rara,Phascolarctobacterium_A sp900770955
