rep001_seed2026	Fusobacterium_B,51-20,CAG-127,UBA1829,Pantoea,UMGS1826,CAG-488,UMGS1224,Eubacterium_T,Lachnoclostridium_A,Yokenella,Butyrivibrio_A,UBA738
rep002_seed2027	CAG-390,UMGS1293,Citrobacter_B,UBA5026,Catenibacterium,Slackia,UMGS1663,SFMI01,UMGS1418,Amulumruptor,GCA-900066135,Niameybacter,Clostridium_AQ
rep003_seed2028	MGYG000002683,Amedibacillus,HGM11788,Ruminococcus_C,Eubacterium_J,Coprococcus_A,CAG-177,CAG-1427,MGYG000002696,UBA1711,Bifidobacterium,GCA-900066135,UMGS882
rep004_seed2029	HGM11417,CAG-877,Caproiciproducens,Robinsoniella,UMGS1613,MGYG000003945,Slackia,MGYG000004029,RUG572,UMGS1601,UMGS1600,MGYG000000456,RUG13868
rep005_seed2030	MGYG000003945,RUG131,UBA3631,Enterococcus_D,UBA644,Bacteroides,Dysosmobacter,UMGS1601,HGM13634,Longibaculum,UMGS911,HGM11588,UBA1820
rep006_seed2031	Haemophilus_A,UBA4334,UMGS363,UBA1685,CAG-724,UMGS1864,Klebsiella_A,UMGS1487,An172,TWA4,Alloscardovia,Mediterraneibacter_A,Gordonibacter
rep007_seed2032	UBA3818,UBA1777,CAG-460,CAG-484,UBA10677,UMGS1537,F23-B02,UBA4372,Enterobacter,HGM10836,UMGS263,Oxalobacter,QAKW01
rep008_seed2033	UBA1234,Ruminiclostridium_E,MGYG000000286,Slackia,RUG14107,Weimerbacter,Anaerosalibacter,Fusobacterium,Anaerosacchariphilus,BX12,UBA5809,UBA11512,UMGS1810
rep009_seed2034	F0040,Fusobacterium_A,CAG-349,Mesosutterella,CAG-590,ER4,UMGS1326,An181,Dysosmobacter,Anaerostipes,KM106-2,CAG-617,SFVR01
rep010_seed2035	UBA1206,BX12,CAG-533,Bacillus_J,Holdemanella,UMGS1293,Mitsuokella,Murimonas,HGM12713,HGM11523,Ruminococcus_F,CAG-288,UBA1691
rep011_seed2036	Fournierella,Caproiciproducens,Pseudomonas_R,CAG-917,Franconibacter,Agathobaculum,RUG12045,UBA7488,Catenibacillus,Enterobacter_D,UMGS363,Barnesiella,RUG420
rep012_seed2037	MGYG000004547,Leminorella,GCA-900066495,Phascolarctobacterium_A,V9D3004,UMGS1600,Varibaculum,Murimonas,HGM14224,MGYG000004850,UBA2821,UMGS1002,UMGS1491
rep013_seed2038	UMGS416,UMGS1253,Haemophilus,Sellimonas,UBA10281,UMGS1976,MGYG000004112,UBA7102,UBA4285,CAG-462,UMGS1312,Merdimonas,UMGS1840
rep014_seed2039	CAG-582,UBA4334,MGYG000003289,SFLA01,UMGS1474,RUG023,Massiliomicrobiota,Clostridioides,UMGS1820,SFDP01,Ruminococcus_E,COE1,Varibaculum
rep015_seed2040	UBA10281,CAG-41,UMGS882,Companilactobacillus,Ellagibacter,UBA738,UMGS1623,Alistipes,Sneathia,UMGS1840,UBA866,Serratia,CAG-303
rep016_seed2041	Massilistercora,CAG-628,MGYG000000674,Moellerella,UMGS1668,Serratia,DUOT01,UBA1786,UMGS416,UMGS1109,Eubacterium_G,Acetatifactor,Faecalibacillus
rep017_seed2042	CAG-288,NSJ-63,UMGS1322,QAMX01,Veillonella_A,UMGS1839,MGYG000003490,Hungatella_A,HGM11327,Dorea,UMGS1590,CAG-1193,An181
rep018_seed2043	Merdibacter,Clostridium_A,UBA1731,Lachnoclostridium,Anaerosalibacter,Dorea_A,Ruthenibacterium,Marseille-P3106,Gordonibacter,UMGS1820,UMGS1418,Megasphaera,Negativibacillus
rep019_seed2044	Megamonas,Clostridium_Q,DTU089,UCG-010,UMGS905,CAG-495,Amedibacillus,RUG023,Pradoshia,UMGS995,SFJ001,Megasphaera,UBA1711
rep020_seed2045	Longicatena,Lachnoclostridium,Enterocloster,UBA1731,Weimerbacter,Clostridium_E,GCA-900066755,Pseudomonas,Lachnoclostridium_B,Enterococcus_D,Parolsenella,UMGS1518,Amulumruptor
rep021_seed2046	Phil1,CHH4-2,CAG-273,Fournierella,QAMM01,Anaerostipes,MGYG000003270,MGYG000000505,Rubneribacter,UBA5416,Citrobacter,HGM13618,CAG-81
rep022_seed2047	CAG-776,QALR01,HGM11521,Catenibacterium,Peptoniphilus_A,HGM13233,CAG-882,Faecalimonas,UBA644,MGYG000000286,UMGS1783,MGYG000000574,An92
rep023_seed2048	Epilithonimonas,UBA2821,UMGS1202,WRGP01,UMGS1052,Leminorella,Eikenella,UMGS1901,OM05-12,Neisseria,MGYG000004380,Monoglobus,Morganella
rep024_seed2049	Eggerthella,UBA4372,Clostridium_P,Harryflintia,Parolsenella,CAG-452,Massilicoli,Rikenella,CAG-557,UMGS973,Kosakonia,UMGS1397,UMGS1840
rep025_seed2050	Stenotrophomonas,Dorea_B,Anaerosacchariphilus,UMGS905,UMGS1279,Mailhella,JAAYBB01,Blautia_A,Turicibacter,Pseudomonas,Dielma,Chimaeribacter,NK3B98
rep026_seed2051	Acetatifactor,Bacteroides_F,UBA4855,SFJ001,Olsenella_B,Bittarella,QAMH01,Bifidobacterium,Alloscardovia,UBA10677,SFDB01,Firm-10,UMGS1474
rep027_seed2052	Peptostreptococcus,Ruminococcus_B,Criibacterium,HGM11788,UMGS1388,Phascolarctobacterium,UMGS1441,Longibaculum,UMGS1052,Enterococcus_A,Cloacibacillus,Beduini,Pseudobutyrivibrio
rep028_seed2053	Catenibacillus,HGM13222,UMGS1397,Zag111,Monoglobus,MGYG000000378,Phascolarctobacterium,MGYG000004229,Haemophilus_A,CACZQA01,NSJ-50,HGM12650,Blautia
